Code,DrugName
N03AX16,PREGAFORTE  150
L04AB04,AMGEVITA
L04AB04,AMGEVITA
L04AB04,AMGEVITA
S01ED01,CUSIMOLOL
S01GX09,PATADAY 0.2%  
N01BB02,LIDOCAINE- ORBUCELL
N01BB02,LIDOCAINE- ORBUCELL
R05DB21,PRIVITUSS
J01DH02,MEROZAN
L02BB05,ERLEADA
M01AC06,VIVLODEX
M01AC06,VIVLODEX
L01EX07,CABOMETYX
L01EX07,CABOMETYX
L01EX07,CABOMETYX
J01DC02,AXETINE
J01DC02,AXETINE
N03AX14,KEPAM MS
M05BA08,XOLAREX
M02AA15,OLFEN
N05AE04,ZELDOX
N05AE04,ZELDOX
N05AE04,ZELDOX
J01XB01,COLISTIMETHATE SODIQUE PANPHARMA
A06AD65,MOVICOL
A06AD65,MOVICOL PEDIATRIC PLAIN
N05AX12,JOSWE ARIPAL 5
N05AX12,JOSWE ARIPAL 10
N05AX12,JOSWE ARIPAL 15
N05AX12,JOSWE ARIPAL 30
A02BC06,DEXILANT
A02BC06,DEXILANT
A02BC06,DEXILANT
A02BC06,DEXILANT
J01MA14,MOFLOXINE
R06AX13,CLARITINE
S01ED51,DUOTRAV
L01EX10,RYDAPT
S01AE03,CILOXAN
S01EC04,AZOPT
S01GX09,PATANOL
N03AX16,PREGASTAR
N03AX16,PREGASTAR
J01MA14,FLOXIMOX
R03AK12,ZEPHIRUS
R03AK12,ZEPHIRUS
J01XA01,ZERMACIN
L01CE02,CAMPTO CONCENTRATE FOR INFUSION
L01CE02,CAMPTO CONCENTRATE FOR INFUSION
L01EF03,VERZENIO
L01EF03,VERZENIO
L01EF03,VERZENIO
L01EF03,VERZENIO
S01GX09,OLOPAT
C09BX02,COSYREL
C09BX02,COSYREL
M01AH05,COXITOR
M01AH05,COXITOR
M01AH05,COXITOR
R06AA02,DIPHENIST
D06BB10,GENIMOD
D11AX18,DILO
L01FB01,BESPONSA FOR INJECTION
N01BB03,SCANDINIBSA
A02BC,DANLOX QUICK
N02BG06,NEO-PAN
A02BC01,ARAPRIDE
H02AB02,DEXAMETHASONE MEDIS
H02AB02,DEXAMEDIS FORT
N01BB02,ZYLODINE
J01DD04,AXONE 1G IM
J01DD04,AXONE 500MG IM
N02AJ13,TRAMADOL/PARACETAMOL ARROW LAB
N07BC51,SUBOXONE
A02BD08,PYLERA
R03BA08,OMNARIS 
R03BA08,ALVESCO 160
N02CC01,IMIGRAN
N02CC01,IMIGRAN
A10BD05,ACTOSMET
A10BD06,DUETACT
A10BD06,DUETACT
B05CX01,DEXTROSE
B05XA03,SODIUM CHLORIDE
B05BB02,MIXTE SIMPLE (2)
B05BB02,DEXTROSE 5% & SODIUM CHLORIDE 0.9%
B05BB02,DEXTROSE 5% & SODIUM CHLORIDE 0.9%
B05BB02,MIXTE SIMPLE (2)
B05BB01,RINGER'S INJECTION USP
B05BB01,R-SOL
J06BA02,HIZENTRA 1G
J06BA02,HIZENTRA 2G
J06BA02,HIZENTRA 4G
S01AE07,VIGAMOX
S01EE04,TRAVATAN
S01EC54,SIMBRINZA
S01BC10,NEVANAC
L01ED01,XALKORI
L01ED01,XALKORI
H02AB09,HYDROCORTISONE ORBUCELL
A16AB02,CEREZYME
M05BX04,XGEVA
H02AB06,XILONE FORTE
A03FA01,VOMICARE INJECTION BP IM/IV
G04BE03,SILDENAFIL ARROW LAB
A06AB02,DULCOLAX
A06AB02,DULCOLAX
R05CB06,MUCOSOLVAN
R05CB06,MUCOSOLVAN PEDIATRIC
R05CB06,MUCOSOLVAN
M01AH05,ETOCOX
M01AH05,ETOCOX
M01AH05,ETOCOX
C10AA08,PIVAL
R06AX27,RINA
R06AX27,RINA 5
L04AB04,HYRIMOZ
L04AB04,HYRIMOZ
A10BD16,VOKANAMET
A10BD16,VOKANAMET
A10BD16,VOKANAMET
A10BD16,VOKANAMET
L04AB01,ERELZI
L04AB01,ERELZI
L04AB01,ERELZI
A11CC05,MEGAVIT-D 50
A11CC05,MEGAVIT-D 25
A11CC05,BIO-D3 25000IU
G03AD01,NAVELA
B02BD08,RECOFACT VII
B02BD02,RECOFACT VIII 
S01BA15,ILUVIEN
L01BA01,EBETREXAT
M03AC11,SISACURE
N04BD02,RASAGILINE BIOGARAN
M05BB03,ACIDE ALENDRONIQUE/ VITAMINE D3 BGR
G01AA51,TERGYNAN
S01ED01,TIMOPTOL
L01EA05,ICLUSIG
B05CX01,ALDEX
B05CX01,DEXTROSE
B05XA03,SODIUM CHLORIDE
B05XA03,SODIUM CHLORIDE
M02AX10,ALGESAL SURACTIVE
J02AC01,UNIZOL MS
J02AC01,UNIZOL MS
J02AC01,UNIZOL MS
B05AA06,GELASPAN
C05AA01,SEDIPROCT
V03AE02,SEVELAMER CARBONATE ARROW
L04AA27,SCLEMOD
B05BB01,"SERUFLEX LACTATED RINGER'S INJECTION, USP"
B05BC01,"SOLUFLEX MANNITOL 20% INJECTION, USP"
B05XA03,"SERUFLEX SODIUM CHLORIDE 0.9% INJECTION, USP"
B05XA03,"SOLUFLEX SODIUM CHLORIDE 0.9% INJECTION, USP"
B05XA03,SERUFLEX SODIUM CHLORIDE 0.9% INJECTION USP 
B05XA03,SOLUFLEX SODIUM CHLORIDE 0.9% INJECTION USP 
B05CX01,ALDEX
B05CX01,ALDEX
B05CX01,ALDEX
B05CX01,ALDEX
C09CA08,OLMETEC
C09CA08,OLMETEC
C09CA08,OLMETEC
S01EE01,MONOPROST
N03AX12,GABAMOX
N03AX12,GABAMOX
A11CC05,HI DEE
C09DB01,POVAM
A11CC05,HI DEE
C09DA09,EDARBYCLOR
C09DA09,EDARBYCLOR
L04AD02,PROGRAF 0.5 MG
L04AD02,PROGRAF 1MG
L04AD02,PROGRAF 5MG
B02BX01,DICYNONE
J07BB01,"VAXIGRIPTETRA, VACCIN GRIPPAL QUADRIVALENT (INACTIVE A VIRION FRAGMENTE)"
N03AX09,LAMOTRIGINE BIOGARAN
A10BK04,STEGLATRO
A10BK04,STEGLATRO
A10BD24,STEGLUJAN
A10BD24,STEGLUJAN
A10BD23,SEGLUROMET
A10BD23,SEGLUROMET
J02AC04,NOXAFIL
M05BA08,DROMEZON
J05AB14,VAGLONAX
S01ED51,COMBISOPT
J05AF07,TENOFOVIR DISOPROXIL ARROW
N03AX14,LEVETIRACETAM ARROW 
M01AE02,NAPROXENE SODIQUE ARROW
A10AE54,SOLIQUA 
A10BD19,GLYXAMBI
A10BD19,GLYXAMBI
A10AE54,SOLIQUA 
S01AE07,MOXITEC
B03XA01,ALPEEN
L01XK04,TALZENNA
L01XK04,TALZENNA
N02CD01,AIMOVIG
N01BB01,BETOLINA
N01BB01,BETOLINA
C01EB10,CARDESINE
H01AC01,GENOTROPIN GOQUICK
M02AA31,ROXONIN TAPE
M02AA31,ROXONIN TAPE
R03AC02,VENTOLIN EVOHALER 
D04AB01,XYLOCAINE 
N03AX23,BRIVIACT
N03AX23,BRIVIACT
N03AX23,BRIVIACT
N03AX23,BRIVIACT
J01CR02,AUGMENTIN
C09AA15,BIFRIL
B02BA01,KONAKION MM PEDIATRIC
A04AA02,KYTRIL
C07AG02,DILATREND
N05AH02,LEPONEX
N05AH02,LEPONEX
N01BB54,EMLA
M05BA04,MARVIL 70
H03CA,YODAFAR
L04AB02,REMSIMA
R05CA12,JOS-PAN
B05DB,DIANEAL PD4 3.86% GLUCOSE
B05DB,DIANEAL PD4 3.86% GLUCOSE
B05DB,DIANEAL PD4 CYCLER 3.86% GLUCOSE
B05DB,DIANEAL PD4 CYCLER 2.27% GLUCOSE
B05DB,DIANEAL PD4 2.27% GLUCOSE
B05DB,DIANEAL PD4 2.27% GLUCOSE
B05DB,DIANEAL PD4 CYCLER 1.36% GLUCOSE
B05DB,DIANEAL PD4 1.36% GLUCOSE
B05DB,DIANEAL PD4 1.36% GLUCOSE
D07XA01,DAKTACORT
N05AD01,HALDOL
N05AD01,HALDOL
P02CA01,VERMOX
P02CA01,VERMOX
A03FA03,MOTILIUM ORAL
A01AB09,DAKTARIN ORAL
D01AC02,DAKTARIN
D01AC08,NIZORAL
N05AX08,RISPERDAL
N01BB02,LIDO-CARE
B05XA03,SERUFLEX SODIUM CHLORIDE 0.9% INJECTION USP 
B05XA03,SOLUFLEX SODIUM CHLORIDE 0.9% INJECTION USP 
B05BC01,"SERUFLEX MANNITOL 20% INJECTION, USP"
H02AB04,METHYLPREDNISOLONE ORBUCELL INJ.
H02AB04,METHYLPREDNISOLONE ORBUCELL INJ.
J01DH51,IMILASTIN
N02BE01,PARA-DENK 125 SUPPOS.
N02BE01,PARA-DENK 250 SUPPOS.
M01AB05,DOLONIL
A05AA04,OCALIVA
A05AA04,OCALIVA
B05XA03,ISOTONIC SALINE
B05XA03,HYPOTONIC SALINE
B05XA03,HYPOTONIC SALINE
B05XA03,ISOTONIC SALINE
B05XA03,ISOTONIC SALINE
B05BB01,LR
C03DA04,EPLERENONE ARROW
C03DA04,EPLERENONE ARROW
J05AR20,BIKTARVY
C07AG01,LABETALOL HYDROCHLORIDE INJECTION
B02BX06 ,HEMLIBRA
B02BX06 ,HEMLIBRA
B02BX06 ,HEMLIBRA
B02BX06 ,HEMLIBRA
N02BE01,EFFERALGAN
D04AA32,HISTERGAN
N07BA03,CHAMPIX
N07BA03,CHAMPIX
L01EA04,BOSULIF
L01EA04,BOSULIF
L01EA04,BOSULIF
N05AD01,HALDOL DECANOAS
M01AE01,ALGIFAST INFANTIL 200
M01AE01,ALGIFAST 400
J01MA02,CEFLOXINE
L04AA04,THYMOGLOBULINE 5mg/ml
S01AE01,FLOXIGEN
D06BA05,NEO SULFA
G03GA08,OVITRELLE
C01DA02,NITROGLICERINA BIOINDUSTRIA L.I.M.
N02CD02,EMGALITY
N02CC04,MAXALT
J01XX09,CUBICIN RF (Daptomycin for injection)
C07AB03,TENORMIN
C07AB03,TENORMIN
R06AB52,HISTAMED-F
A04AA01,NAUSETRON
B01AB01,HEPARINE MEDIS
J05AR03,TRUVADA
J05AR18,GENVOYA
J05AP08,SOVALDI
J05AF07,VIREAD
J05AP56,VOSEVI
J05AP55,EPCLUSA
G04BE08,TADILAS
J01AA02,FARMODOXI
A08AA01,LOMAIRA
R06AX29,LABIXTEN
N02BE01,PANADOL ADVANCE
N02BE51,PANADOL EXTRA WITH OPTIZORB
N02BE51,PANADOL EXTRA WITH OPTIZORB
N02BE01,PANADOL ADVANCE
N02BE01,PANADOL B&I
N02BE01,PANADOL ADVANCE
N02BE01,PANADOL ACTIFAST
B01AB05,ENOXA MEDIS
B01AB05,ENOXA MEDIS
B01AB05,ENOXA MEDIS
B01AB05,ENOXA MEDIS
D04AB01,XYLOCAINE 2%
B05CX01,SOLUFLEX DEXTROSE 5% INJECTION USP 
B05CX01,SERUFLEX DEXTROSE 5% INJECTION USP 
B05CX01,SOLUFLEX DEXTROSE 5% INJECTION USP 
B05CX01,"SERUFLEX DEXTROSE 5% INJECTION, USP "
B05CX01,SERUFLEX DEXTROSE 5% INJECTION USP 
B05CX01,"SOLUFLEX DEXTROSE 5% INJECTION, USP "
M01AH07,ACELEX
C09DB02,SEVIKAR
C09DB02,SEVIKAR
C09DB02,SEVIKAR
C09DA08,OLMETEC PLUS
C09DA08,OLMETEC PLUS
C09DA08,OLMETEC PLUS
C09DA08,OLMETEC PLUS
C07AG02,DILATREND
M05BA06,BONVIVA
M05BA06,BONVIVA
M05BA06,BONDRONAT
H05BA01,MIACALCIC 200 UI/ACTUATION
A02BX13,GAVISCON ADVANCE ANISEED FLAVOR
B01AC04,CLOPIDOGREL ARROW
N02BE01,EFFERALGAN 80MG PAEDIATRIC
N02BE01,EFFERALGAN 150MG PAEDIATRIC
N02BE01,EFFERALGAN 250MG PAEDIATRIC
N02BE01,EFFERALGAN 80MG PAEDIATRIC
N02BE01,EFFERALGAN 150MG PAEDIATRIC
N02BE01,EFFERALGAN 300MG PAEDIATRIC
J01CR05,TAZOCIN
L04AA10,RAPAMUNE
L03AA02,NIVESTIM
J02AA01,AMBISOME
A04AA01,ODNATRON
A04AA01,ODNATRON
R05X,FERVEX CHILDREN SUGAR FREE
R05X,FERVEX ADULTS SUGAR FREE
R05X,FERVEX ADULTS RASPBERRY
R05X,FERVEX ADULTS
L01EF02,KISQALI
G04BE08,TADAPRESS
N01AB08,SEVOFLURANE HALOCARBON INHALANT
B05BB01,"SERUFLEX LACTATED RINGER'S INJECTION, USP"
B05CX01,"SOLUFLEX DEXTROSE 5% INJECTION, USP "
B05CX01,"SERUFLEX DEXTROSE 5% INJECTION, USP "
N02AB03,PECFENT
N02AB03,PECFENT
M02AA06,INALGEX
M02AA06,INALGEX
M01AE01,DIMIDON
L01EX05,STIVARGA
N01BB58,ORABLOC
B01AB11,ANGIOFLUX
M01AE51,RELI-FLU
G04BE03,TOURNES
G04BE03,TOURNES
R05CB10,DILAMUC
S01GA04,ALERJON
M01AH05,CLINTON
S01EB09,MIOVISIN
J05AR01,LAMIVUDINE/ ZIDOVUDINE ARROW
N02AX02,TRAMADOL ARROW
G04BE03,SILDENAFIL OHRE PHARMA
N05CM18,DEXMEDETOMIDINE EVER PHARMA
N05CM18,DEXMEDETOMIDINE EVER PHARMA
N05CM18,DEXMEDETOMIDINE EVER PHARMA
M01AH05,ETOXIB
M01AH05,ETOXIB
G03DC02,PRIMOLUT NOR
H05BA01,MIACALCIC
L01FA01,ZYTUX
L01FA01,ZYTUX
L01EB02,MIRATA
L01EB02,MIRATA
L01FF03,IMFINZI
L01FF03,IMFINZI
L01ED05,LORBRENA
L01ED05,LORBRENA
A02BC02,PANTOPRAZOL AZEVEDOS
N02AJ14,LENIZAK
J05AF05,LAMIVUDINE ARROW
M01AE01,IBUPHIL 125
A10BJ06,OZEMPIC
A10BJ06,OZEMPIC
A10BJ06,OZEMPIC
L01FD01,KANJINTI
L01FD01,KANJINTI
N03AA02,GARDENAL
A13A,MIOSTENIL
A11DB,PRONERV
R06AX,DESLAMED FORTE
P03AB02,GAMMAPHARM
J05AP51,HARVONI
R06AD08,TOPLEXIL
S01AE01,FLOXIGEN
R05CB01,TREBON-N
S01ED51,LOPROSTAN
J06BA02,IG VENA
J06BA02,IG VENA
J06BA02,IG VENA
J06BA02,IG VENA
R01AA07,OTRIVIN
R01AA07,OTRIVIN
R01AA07,OTRIVIN
M01AH05,ETOXIB
J01DI02,ZINFORO
M01AE03,SOLKET
J05AF05,LAMIVUDINE ARROW
J01DD04,LEBACEF
B05BB02,"SERUFLEX DEXTROSE 5% SODIUM CHLORIDE 0.9% INJECTION, USP"
B05BB02,"SOLUFLEX DEXTROSE 5% SODIUM CHLORIDE 0.9% INJECTION, USP"
B05BB02,"SERUFLEX DEXTROSE 5% SODIUM CHLORIDE 0.9% INJECTION, USP"
M05BA04,BINOSTO
M03BX01,BACLOCALM
M03BX01,BACLOCALM
A02BC02,RAZON 20
B02BD08,ARYOSEVEN RT
L03AB07,CINNOVEX
L04AB04,CINNORA
G03GA05,CINNAL-f
G03GA05,CINNAL-f
L03AB07,RECIGEN 44
S01EA05,BGLAU
D11AX01,HAIRGAINE 5
M01AB05,DILO
V03AE02,SEVELAMER CARBONATE ARROW
D06BB03,CICLOVIRAL-MEDINFAR
A07DA03,IMODIUM
A08AA62,CONTRAVE
J01DI01,ZEVTERA
J01DH02,MEROLIN
M04AA03,FEBUXOSTAT BIOGARAN
M04AA03,FEBUXOSTAT BIOGARAN
J05AF07,TENOFOVIR DISOPROXIL BIOGARAN
N05BA25,SEDOXIL
G04BD06,MICTONORM XL
R03BA05,FLIXOTIDE EVOHALER
N01AX10,PROPOFOL 1% MCT/LCT FRESENIUS
C09CA06,CANDESARTAN BIOGARAN
C09CA06,CANDESARTAN BIOGARAN
C09CA06,CANDESARTAN BIOGARAN
C09DA06,CANDESARTAN / HYDROCHLOROTHIAZIDE BIOGARAN
C09DA06,CANDESARTAN / HYDROCHLOROTHIAZIDE BIOGARAN
C01CA03,NORADRENALINE HIKMA
R03AK08,INUVER NEXTHALER
J02AX05,MYCAMINE
M01AH05,ETOXA
M01AH05,ETOXA
N03AF04,ZEBINIX 
D04AA13,FENISTIL
D01AE15,LAMISIL
R01AA07,OTRIVIN MENTHOL 0.1%
R05DB13,SINECOD
R05DB13,SINECOD
N02BE01,EFFERALGAN
N02BE01,EFFERALGAN
J01XA01,ZERMACIN
B05BB01,"SOLUFLEX RINGER'S INJECTION, USP"
B05BB01,"RINGER'S INJECTION, USP"
B05BB02,"SOLUFLEX DEXTROSE 5% SODIUM CHLORIDE 0.9% INJECTION, USP"
C07AA07,SOTALOL BIOGARAN
J05AF10,ENTECAVIR BIOGARAN
J05AF10,ENTECAVIR BIOGARAN
L01EB01,GEFITINIB BIOGARAN
D07AC13,ELISONE 
J01XB01,COLISTIMETHATE SODIUM G.E.S.
R05X,BROMEX
C09BB07,RAMIPRIL/AMLODIPINE GENERICON
C09BB07,RAMIPRIL/AMLODIPINE GENERICON
C09BB07,RAMIPRIL/AMLODIPINE GENERICON
C09BB07,RAMIPRIL/AMLODIPINE GENERICON
G04BC,URALYT-U
R03DX10,FASENRA
R03AL03,ANORO ELLIPTA
A11CC05,ALTO D 10.000
A02BC01,OMEPRAL
N03AX14,LEVIPRAM
N01BB09,ROPIVACAINA MOLTENI
R01AB06,NARIX
L01BC07,AZACITIDINE NEAPOLIS
A16AB04,FABRAZYME
M03BA53,DISTEM
M05BA06,BONAFOR
C05CX,REPARIL
L01XG01,BROTEX MS
J05AG06,PIFELTRO
J05AR24,DELSTRIGO
R03BA02,BUDENA
M04AA03,ADENURIC
J07BD52,"M-M-R II (MEASLES, MUMPS AND RUBELLA VIRUS VACCINE LIVE)"
L01EA05,ICLUSIG
L01CD01,ABRAXANE
L01BC07,VIDAZA
D02AF,REPARIL GEL-N
R06AX26,SARFAST
R06AX26,SARFAST
R06AX26,SARFAST
M01AB05,K-FLAM
M01AB05,K-FLAM
C10AA05,ORVASTA
C10AA05,ORVASTA
R06AX22,EBASTINE ARROW 
C07AA07,SOTALOL BIOGARAN
B03AC,VENOFER I.V.
R03BA05,FLIXOTIDE EVOHALER
R03BA05,FLIXOTIDE EVOHALER
G04CB02,AVODART
L04AX04,LENOMA
L04AX04,LENOMA
L04AX04,LENOMA
L04AX04,LENOMA
C03CA02,BURINEX
J01DH02,MERONEM
G04BE08,TALYS
J01DH02,MERONEM
C10BA05,ATOZET 
C10BA05,ATOZET 
C10BA05,ATOZET 
M01AE02,ANODYNE 500
A10BH01,SAGIFOR
L04AC18,SKYRIZI
J05AB14,VALGILOR-V
N02BE01,PARACETAMOL
N02BE01,NOMAL
M02AA15,VOLTAREN EMULGEL 12HRS
M02AA15,VOLTAREN EMULGEL 12HRS
D01AE15,LAMISIL
R01AB06,OTRIVIN COMPLETE
C03CA02,BURINEX
H01BA02,NICTUR
H02AB02,DEXASINA
A02AF02,MAALOX PLUS
L01EB07,VIZIMPRO
L01EB07,VIZIMPRO
L01EB07,VIZIMPRO
L01FD01,TRAZIMERA
L01FD01,TRAZIMERA
M01AH05,ARTRIX 90
M01AH05,ARTRIX 60
M01AH05,ARTRIX 30
L01CE02,IRNOCAM 100
L01CE02,IRNOCAM 40
A11CC05,VIT-X-FORTE
A11CC03,ONE-ALPHA
S01AA13,OPTIFUCIN VISCOUS
A03AB06,NOSPAZM
J01MA14,MIKROBIEL
C09DB01,ANGIOSAR
B03AC,ALVOFER
N01AH06,REMIFENTANIL B. BRAUN
L01FX02,MYLOTARG
N07XX08,VYNDAMAX
C05AE03,DILTIGEL
J04AB02,RIFADIN
M03BX01,BACLOFEN INTRATHECAL SINTETICA
M03BX01,BACLOFEN INTRATHECAL SINTETICA
M03BX01,BACLOFEN INTRATHECAL SINTETICA
M03BX01,BACLOFEN INTRATHECAL SINTETICA
G04BE03,VIAGRA
G04BE03,VIAGRA
C09DB07,CANDAM
C09DB07,CANDAM
C09DB07,CANDAM
C05AX05,PROCTO GLYVENOL
L01FG01,ZIRABEV
A11CC05,ALTUM-D3
R01BA52,ORADUS P
J05AB06,CYMEVENE
D11AH05,DUPIXENT
B01AC,COMPLAVIN
A16AA05,CARGLUMIC ACID
M01AB15,KETO-AVI
S01XA18,RESTASIS
L01AX03,TEGOZOL
L01AX03,TEGOZOL
C01DX16,SIGMART
C01DX16,SIGMART
L04AB02,IXIFI
J05AX18,PREVYMIS
N02BE01,PANADOL ADVANCE
N02BE51,PANADOL COLD + FLU DAY
J01CR02,AUGMENTIN
J01CR02,AUGMENTIN
A11CC03,ONE-ALPHA
A11CC03,ONE-ALPHA
N01BB09,ROPIVACAINE B. BRAUN
L04AA34,LEMTRADA
J07BB01,INFLUVAC TETRA
C08DA51,TARKA
C08DA51,TARKA
J01CR02,AUGMENTIN
L04AB06,SIMPONI
L04AB06,SIMPONI
L01AC01,TIPX
B02BD04,REFIXIA
B02BD04,REFIXIA
B02BD04,REFIXIA
L01FG01,ZIRABEV
L03AX13,GALTIPEX
G01AF05,ECONAZ
G01AA10,CLINDAMYCIN
R01AA07,DECOZAL
A10AE04,GLARTUS
L01EX10,RYDAPT
M01AE01,CAPTAIN
M01AE01,CAPTAIN
R05FB02,MUCUS RELIEF DM
C05AA01,SINAHEAL-H
C05AA01,SINAHEAL-H
L04AX06,IMNOVID
L04AX06,IMNOVID
L04AX06,IMNOVID
L04AX06,IMNOVID
J05AX18,PREVYMIS
N02BE51,123 COMPLETE
N02BE51,EXTRA STRENGTH HEADACHE RELIEF
B02BD04,BENEFIX
B02BD04,BENEFIX
B02BD04,BENEFIX
B02BD04,BENEFIX
J07AL02,PREVENAR 13
M01AH04,DYNASTAT
N02CD02,EMGALITY
G03XX01,INTRAROSA
A10BD07,SAGIMET
A10BD07,SAGIMET
A10BD07,SAGIMET
L01EK01,INLYTA
L01EK01,INLYTA
N06AB06,ZOLOFT
A06AB58,CITRAFLEET
M03BA53,METHOFEN PLATINUM
H05AA02,CINNOPAR
L01FG01,STIVANT
L01FG01,STIVANT
L01FD01,ARYOTRUST
L01FD01,ARYOTRUST
L01XG01,ALVOCADE
D11AX,TRIO-2000
N04BD02,RAZYLECT 0.5
N04BD02,RAZYLECT 1
S01BC04,EDOLFENE 
G04BD08,URICARE
G04BD08,URICARE
G04BE08,AMOS
A04AA01,NOZAMET
A04AA01,NOZAMET
M01AE01,NEURALGINE EXTRA IBU-LYSINAT
A07EC02,SALCROZINE
B01AF02,ELIQUIS
B01AF02,ELIQUIS
A04AD12,APREPITANT BIOGARAN
A04AD12,APREPITANT BIOGARAN 125MG APREPITANT BIOGARAN 80MG
B06AX01,ADAKVEO
M01AH05,ARTRIX 120
C09DB01,VIOSTAN AM 160/10
C09DB01,VIOSTAN AM 160/5
J05AR06,VITRICOMB
J05AF10,HEPCAVIR 0.5
J05AF10,HEPCAVIR 1
G04BE08,DURALIS
L03AA02,ZARZIO
L03AA02,ZARZIO
C10AA08,PIVAL
L01FF04,BAVENCIO
B01AF01,XAVIRAN
B01AF01,XAVIRAN
B01AF01,XAVIRAN
B01AC06,ASPICOT
D07AC14,ADVANTAN
D07AC14,ADVANTAN
D10AX03,SKINOREN
D07XC04,TRAVOCORT
B02BD02,FEIBA
B02BD02,FEIBA
D11AH06,STAQUIS
D11AH06,STAQUIS
L01XK01,LYNPARZA
L01XK01,LYNPARZA
L04AA27,PMS-FINGOLIMOD
L04AA44,RINVOQ
P01BA02,CORVAQUINE
M01AE51,IBUFEN-L
L04AB01,ALTEBREL
J05AH02,TAMIFLU
L01FF05,TECENTRIQ
B01AB05,CRUSIA
B01AB05,CRUSIA
B01AB05,CRUSIA
B01AB05,CRUSIA
B01AB05,CRUSIA
B01AB05,CRUSIA
B01AB05,CRUSIA
B01AB05,CRUSIA
B01AB05,CRUSIA
B01AB05,CRUSIA
B01AB05,CRUSIA
B01AB05,CRUSIA
A02BB01,MISOFAR
A02BB01,MISOFAR
C03DA01,ALDACTONE
L04AB01,ENBREL
L04AB01,ENBREL
L04AB01,ENBREL
N02AJ06,EFFERALGAN CODEINE
N02BE01,EFFERALGAN
B01AC27,UPTRAVI
B01AC27,UPTRAVI
B01AC27,UPTRAVI
B01AC27,UPTRAVI
B01AC27,UPTRAVI
B01AC27,UPTRAVI
B01AC27,UPTRAVI
B01AC27,UPTRAVI
L04AB01,ALTEBREL
B01AF01,RIXALTA 15
B01AF01,RIXALTA 20
B01AF01,RIXALTA 10
B02BB01,HAEMOCOMPLETTAN P
N06DA03,RIVASTIGMINE ARROW
N06DA03,RIVASTIGMINE ARROW
N06DA03,RIVASTIGMINE ARROW
N06DA02,DONEPEZIL ARROW
N06DA02,DONEPEZIL ARROW
J01CR02,AMOXICLAV-ORBUCELL
J01CR05,PIPTAZ-ORBUCELL 
M01AB05,CLOREN
R05,COQUELUSEDAL NOURRISSON
C05AX,HEMOCARE
J01FF02,LENAMEX
M01AH01,CELECOXIB ARROW LAB
N02CD01,AIMOVIG
G04BE08,AMOS
N05AX12,XALIPRO
N05AX16,REXULTI
N05AX16,REXULTI
N05AX16,REXULTI
N05AX16,REXULTI
A04AA01,NOZENTRIX
S01LA06,BEOVU
C07BB07,BISOHEXAL PLUS
N02BE51,PANADOL MIGRAINE
A02AC10,TUMS EXTRA STRENGTH 750 ASSORTED FRUIT
B03BA01,VITAMIN B12 AMINO
N02BE01,DOLOPAN
L01ED04,ALUNBRIG
L01ED04,ALUNBRIG
L01ED04,ALUNBRIG
L01FF05,TECENTRIQ
A03AX08,SPASMONAL FORTE
P02CF01,IVERMECTINE BIOGARAN
L03AA13,ZIEXTENZO
L02BA03,FUXRAN
L02BA01,TAMOXIFEN SANDOZ
D10BA01,CURACNE
D10BA01,CURACNE
D10BA01,CURACNE
D10BA01,CURACNE
N03AX11,TOPAMAX 25
N03AX11,TOPAMAX
A06AX05,RESOLOR
A06AX05,RESOLOR
N07CA02,STUGERON
A03FA03,MOTILIUM
A10BD20,SYNJARDY
A10BD20,SYNJARDY
A10BD20,SYNJARDY
N06BA04,CONCERTA
N06BA04,CONCERTA
N06BA04,CONCERTA
N06BA04,CONCERTA
A10BD20,SYNJARDY
B03XA01,EPREX
B03XA01,EPREX
B03XA01,EPREX
B03XA01,EPREX
G04BD06,MICTONORM
J01XX08,ANTIZOLID
J06BA02,CUVITRU
J06BA02,CUVITRU
J06BA02,CUVITRU
J06BA02,CUVITRU
M01AH05,JOSWE COXIT 120
L01EG02,EVEROLIMUS ARROW
L01EG02,EVEROLIMUS ARROW
L01EG02,EVEROLIMUS ARROW
C10AA05,ATORVASTATINE ARROW GENERQUES
N01AB07,"SUPRANE (DESFLURANE, USP) "
L01EX01,SUTENT
L01EX01,SUTENT
L01EX01,SUTENT
B02BB01,FIBRYGA
D07AD01,CLOBEVAT
D07AD01,CLOBEVAT
N02CC08,REYVOW
N02CC08,REYVOW
L01BA04,ALIMTA
L01BA04,ALIMTA
J07BC02,AVAXIM
J07AP03,TYPHIM VI
J07CA06,PENTAXIM
L04AA13,AROTAN
L04AA13,AROTAN
A10BD07,SITAMET
A10BD07,SITAMET
M01AH05,ARCOXIA
M01AH05,ARCOXIA
M01AH05,ARCOXIA
M01AH05,ARCOXIA
G03GA06,PUREGON
G03GA06,PUREGON
N03AX11,TOPAMAX
S01GX08,KETOFTIL
A03AX12,SPACINOL
A07BA01,BIOCARBON
P02CF01,IVERMECTIN BENTA
P02CF01,IVERMECTIN BENTA
J02AC05 ,CRESEMBA
J02AC05 ,CRESEMBA
L04AA06,MYFORTIC
L01FG01,MVASI
L01FG01,MVASI
N05AX08,RISPERDAL
N05AX08,RISPERDAL
N05AX08,RISPERDAL
N06AX27,SPRAVATO
J02AC03,V-FEND
L04AA29,XELJANZ XR
N02CC05,ALMOVITAE
C09DA04,CONVERIUM PLUS
C09DA04,CONVERIUM PLUS
A11CC05,SUN-D3
