DrugId,UnitQuantity1,UnitType1,UnitQuantity2,UnitType2,PackageQuantity1,PackageType1,PackageQuantity2,PackageType2,PackageQuantity3,PackageType3,Description
6748,0.5,ml,,,1,Pre-filled syringe,,,,,1 prefilled syringe of 0.5 ml
2544,0.5,ml,,,1,non stated,,,,,1 non stated of 0.5 ml
1930,1,ml,,,1,Pre-filled syringe,,,,,1 prefilled syringe of 0.8 ml each
5247,0.5,ml,,,1,non stated,,,,,1 non stated of 0.5 ml
7045,0.5,ml,,,1,Pre-filled syringe,,,,,1 prefilled syringe of 0.5 ml
1927,1,ml,,,1,vial,,,,,1 vial of 1 ml
1931,0.5,ml,,,1,Pre-filled syringe,,,,,1 prefilled syringe of 0.5 ml
3603,0.5,ml,,,1,Pre-filled syringe,,,,,1 prefilled syringe of 0.5 ml
5713,0.5,ml,,,1,vial,,,,,1 vial of 0.5 ml
7505,0.5,ml,,,1,non stated,,,,,1 non stated of 0.5 ml
7940,,,,,,,,,,,
2731,,,,,1,Pre-filled syringe,,,,,1 Pre-Filled Syringe
5249,0.5,ml,,,,,,,,,0.5 ml
6650,5,ml - ml,,,10,vial,10,vial,,,10 vials of 0.5 ml each and 10 vials of 0.7 ml each
5654,0.5,ml,,,1,non stated,,,,,1 non stated of 0.5 ml
7941,,,,,,,,,,,
3734,2,ml,,,1,Tube,,,,,1 tube of 2ml
4110,1.5,ml,,,,,,,,,1.5 ml
7349,2.5,ml,,,,,,,,,2.5 ml
7942,,,,,,,,,,,
5609,0.5,ml - ml,,,1,vial,1,vial,,,1 vial of 0.5 ml and 1 vial of 0.7 ml
7943,,,,,,,,,,,
5449,0.5,ml,,,1,syringe,,,,,1 syringe of 0.5 ml
3333,18,ml,,,,,,,,,18 ml
3630,0.5,ml,,,1,Pre-filled syringe,,,,,1 prefilled syringe of 0.5 ml
1932,0.5,ml,,,,,,,,,0.5 ml
6961,0.5,ml,,,1,Pre-filled syringe,,,,,1 prefilled syringe of 0.5 ml
3482,0.5,ml,,,1,vial,1,pre-filled syringe,,,1 vial and 1 pre-filled syringe of 0.5 ml
5406,0.5,ml,,,1,Pre-filled syringe,,,,,1 prefilled syringe of 0.5 ml
5248,0.5,ml,,,,,,,,,0.5 ml
1985,,,,,1,vial,,,,,1 Vial
1987,,,,,1,vial,,,,,1 Vial
4692,,,,,1,vial,,,,,1 Vial
5606,50,ml,,,5,vial,,,,,5 vials of 10 ml each
5607,250,ml,,,5,vial,,,,,5 vials of 50 ml each
5730,,,,,1,vial,,,,,1 Vial
5731,,,,,5,vial,,,,,5 Vials
5908,,,,,1,vial,,,,,1 Vial
7944,,,,,,,,,,,
7945,,,,,,,,,,,
7237,,,,,1,vial,,,,,1 Vial
5430,5,Pill,,,1,Packet / Sachet,,,,,1 Packet / Sachet of 5 pills
5431,5,Pill,,,1,Packet / Sachet,,,,,1 Packet / Sachet of 5 pills
5432,5,Pill,,,1,Packet / Sachet,,,,,1 Packet / Sachet of 5 pills
5696,5,Pill,,,,,,,,,5 Pills
5697,5,Pill,,,,,,,,,5 Pills
5698,5,Pill,,,,,,,,,5 Pills
5699,5,Pill,,,,,,,,,5 Pills
6117,5,Pill,,,,,,,,,5 Pills
6734,5,Pill,,,,,,,,,5 Pills
6735,5,Pill,,,,,,,,,5 Pills
7946,,,,,,,,,,,
7947,,,,,,,,,,,
7948,,,,,,,,,,,
7949,,,,,,,,,,,
4872,,,,,10,vial,,,,,10 Vials
4874,,,,,1,vial,,,,,1 Vial
3856,50,ml,,,1,vial,,,,,1 Vial of 50 ml
6280,,,,,1,vial,,,,,1 Vial
5993,,,,,1,vial,,,,,1 Vial
6957,,,,,1,vial,,,,,1 Vial
6958,,,,,1,vial,,,,,1 Vial
7438,20,ml,,,1,vial,,,,,1 Vial of 20 ml
7439,4,ml,,,1,vial,,,,,1 Vial of 4 ml
7444,10,ml,,,1,vial,,,,,1 Vial of 10 ml
7456,,,,,1,vial,,,,,1 Vial
7458,10,ml,,,1,vial,,,,,1 Vial of 10 ml
7950,,,,,,,,,,,
7951,,,,,,,,,,,
7952,,,,,,,,,,,
7953,,,,,,,,,,,
7954,,,,,,,,,,,
4291,25,Pill,,,,,,,,,25 Pills
4061,,,,,5,vial,,,,,5 Vials
4363,,,,,1,vial,,,,,1 Vial
7426,1,Pill,,,,,,,,,1 Pill
3604,2,ml,,,1,vial,,,,,1 Vial of 2 ml
7461,2,ml,,,1,vial,,,,,1 Vial of 2 ml
4480,,,,,1,vial,,,,,1 Vial
2566,5,ml,,,1,vial,,,,,1 Vial of 5 ml
3449,20,ml,,,1,vial,,,,,1 Vial of 20 ml
5445,20,ml,,,1,vial,,,,,1 Vial of 20 ml
5506,20,g,,,,,,,,,20 g
3312,,,,,1,vial,,,,,1 Vial
3313,,,,,1,vial,,,,,1 Vial
3649,,,,,1,vial,,,,,1 Vial
3663,,,,,1,vial,,,,,1 Vial
4350,,,,,1,vial,,,,,1 Vial
4351,,,,,1,vial,,,,,1 Vial
4614,26.3,ml,,,1,vial,,,,,1 Vial of 26.3 ml
7404,,,,,1,vial,,,,,1 Vial
7423,,,,,1,vial,,,,,1 Vial
7459,,,,,1,vial,,,,,1 Vial
7460,,,,,1,vial,,,,,1 Vial
7955,,,,,,,,,,,
7956,,,,,,,,,,,
3641,60,Pill,,,,,,,,,60 Pills
4972,120,Pill,,,,,,,,,120 Pills
5271,120,Pill,,,,,,,,,120 Pills
5901,120,Pill,,,,,,,,,120 Pills
7957,,,,,,,,,,,
7958,,,,,,,,,,,
7959,,,,,,,,,,,
7960,,,,,,,,,,,
7961,,,,,,,,,,,
6640,,,,,1,vial,,,,,1 Vial
7141,,,,,1,vial,,,,,1 Vial
7369,,,,,1,vial,,,,,1 Vial
7962,,,,,,,,,,,
7963,,,,,,,,,,,
7964,,,,,,,,,,,
12239,,,,,,,,,,,
4034,,,,,1,vial,,,,,1 Vial
7965,,,,,,,,,,,
5694,20,Pill,,,,,,,,,20 Pills
5695,20,Pill,,,,,,,,,20 Pills
4618,1,ml,,,1,vial,,,,,1 Vial of 1 ml
2484,1,Pill,,,,,,,,,1 Pill
2488,1,Pill,,,,,,,,,1 Pill
3342,5,ml,,,1,vial,,,,,1 vial of 5 ml
2428,5,ml,,,1,vial,,,,,1 Vial of 5 ml
4191,5,ml,,,1,vial,,,,,1 vial of 5 ml
2619,25,ml,,,1,vial,,,,,1 Vial of 25 ml
4117,5,ml,,,1,vial,,,,,1 Vial of 5 ml
4118,16.7,ml,,,1,vial,,,,,1 Vial of 16.7 ml
4119,50,ml,,,1,vial,,,,,1 Vial of 50 ml
4556,5,ml,,,1,vial,,,,,1 Vial of 5 ml
4557,16.7,ml,,,1,vial,,,,,1 Vial of 16.7 ml
4558,50,ml,,,1,vial,,,,,1 Vial of 50 ml
7113,25,ml,,,1,vial,,,,,1 Vial of 25 ml
7114,16.7,ml,,,1,vial,,,,,1 Vial of 16.7 ml
7115,5,ml,,,1,vial,,,,,1 Vial of 5 ml
7408,25,ml,,,1,vial,,,,,1 Vial of 25 ml
7409,,,,,1,vial,,,,,1 Vial
7450,,,,,1,vial,,,,,1 Vial
7966,,,,,,,,,,,
2268,8,ml,,,1,vial,1,vial,,,1 vial and 1 vial of 8 ml
2282,8,ml,,,1,vial,,,,,1 Vial of 8 ml
2283,2,ml,,,1,vial,,,,,1 Vial of 2 ml
2618,2,ml,,,1,vial,1,vial,,,1 vial and 1 vial of 2 ml
3693,8,ml,,,1,vial,,,,,1 Vial of 8 ml
3694,2,ml,,,1,vial,,,,,1 Vial of 2 ml
5446,1,ml,,,1,vial,,,,,1 Vial of 1 ml
5447,4,ml,,,1,vial,,,,,1 Vial of 4 ml
7967,,,,,,,,,,,
7968,,,,,,,,,,,
7969,,,,,,,,,,,
5420,1.5,ml,,,1,vial,1,vial,,,1 vial and 1 vial of 1.5 ml
7130,6,ml,,,1,vial,,,,,6 Vials of 6 ml each
8311,,,,,,,,,,,
5547,,,,,5,vial,,,,,5 Vials
7970,,,,,,,,,,,
2269,5,ml,,,1,vial,,,,,5 Vials of 5 ml each
3369,5,ml,,,1,vial,,,,,1 Vial of 5 ml
4011,2,ml,,,1,vial,,,,,1 Vial of 2 ml
4012,5,ml,,,1,vial,,,,,1 Vial of 5 ml
4262,5,ml,,,1,vial,,,,,1 Vial of 5 ml
6701,5,ml,,,1,vial,,,,,1 Vial of 5 ml
6702,2,ml,,,1,vial,,,,,1 Vial of 2 ml
7112,5,ml,,,1,vial,,,,,1 Vial of 5 ml
7169,,,,,1,vial,,,,,1 Vial
2419,25,,,,1,vial,,,,,1 Vial
2420,5,ml,,,1,vial,,,,,1 Vial of 5 ml
4785,25,,,,1,vial,,,,,1 Vial
7142,25,,,,1,Bottle,,,,,1 Bottle
7469,10,ml,,,1,vial,,,,,1 Vial of 10 ml
7445,,,,,10,vial,,,,,10 Vials
4120,5,ml,,,1,vial,,,,,5 Vials of 5 ml each
4121,25,ml,,,1,vial,,,,,25 Vials of 2 ml each
7971,,,,,,,,,,,
2732,10,ml,,,1,vial,,,,,1 Vial of 10 ml
4674,1,ml,,,1,vial,,,,,1 Vial of 1 ml
2768,60,Pill,,,,,,,,,60 Pills
4500,30,Pill,,,,,,,,,30 Pills
4501,60,Pill,,,,,,,,,60 Pills
4507,120,Pill,,,,,,,,,120 Pills
4580,30,Pill,,,,,,,,,30 Pills
4581,30,Pill,,,,,,,,,30 Pills
4635,60,Pill,,,,,,,,,60 Pills
4885,30,Pill,,,,,,,,,30 Pills
5078,30,Pill,,,,,,,,,30 Pills
7400,180,Pill,,,,,,,,,180 Pills
7401,30,Pill,,,,,,,,,30 Pills
7405,30,Pill,,,,,,,,,30 Pills
7406,60,Pill,,,,,,,,,60 Pills
7407,30,Pill,,,,,,,,,30 Pills
7972,,,,,,,,,,,
7973,,,,,,,,,,,
2759,60,Pill,,,,,,,,,60 Pills
2760,60,Pill,,,,,,,,,60 Pills
7410,60,Pill,,,,,,,,,60 Pills
7411,30,Pill,,,,,,,,,30 Pills
7412,60,Pill,,,,,,,,,60 Pills
7413,60,Pill,,,,,,,,,60 Pills
7414,60,Pill,,,,,,,,,60 Pills
7453,60,Pill,,,,,,,,,60 Pills
7454,60,Pill,,,,,,,,,60 Pills
7455,60,Pill,,,,,,,,,60 Pills
7974,,,,,,,,,,,
7975,,,,,,,,,,,
7976,,,,,,,,,,,
7977,,,,,,,,,,,
7978,,,,,,,,,,,
7979,,,,,,,,,,,
3326,112,Pill,,,,,,,,,112 Pills
3857,112,Pill,,,,,,,,,112 Pills
6421,28,Pill,,,,,,,,,28 Pills
6422,28,Pill,,,,,,,,,28 Pills
6423,28,Pill,,,,,,,,,28 Pills
7980,,,,,,,,,,,
7981,,,,,,,,,,,
3876,30,Pill,,,,,,,,,30 Pills
6624,30,Pill,,,,,,,,,30 Pills
7182,30,Pill,,,,,,,,,30 Pills
7274,30,Pill,,,,,,,,,30 Pills
6533,30,Pill,,,,,,,,,30 Pills
6534,30,Pill,,,,,,,,,30 Pills
7025,30,Pill,,,,,,,,,30 Pills
7026,30,Pill,,,,,,,,,30 Pills
7271,30,Pill,,,,,,,,,30 Pills
7272,30,Pill,,,,,,,,,30 Pills
5527,30,Pill,,,,,,,,,30 Pills
4287,56,Pill,,,,,,,,,56 Pills
6245,60,Pill,,,,,,,,,60 Pills
6246,60,Pill,,,,,,,,,60 Pills
6007,224,Pill,,,,,,,,,224 Pills
6906,28,Pill,,,,,,,,,28 Pills
6907,28,Pill,,,,,,,,,28 Pills
6908,28,Pill,,,,,,,,,28 Pills
6537,30,Pill,,,,,,,,,30 Pills
6538,30,Pill,,,,,,,,,30 Pills
5305,21,Pill,,,,,,,,,21 Pills
5306,21,Pill,,,,,,,,,21 Pills
5307,21,Pill,,,,,,,,,21 Pills
7121,21,Pill,,,,,,,,,21 Pills
7122,21,Pill,,,,,,,,,21 Pills
7123,21,Pill,,,,,,,,,21 Pills
7982,,,,,,,,,,,
7983,,,,,,,,,,,
7984,,,,,,,,,,,
7985,,,,,,,,,,,
7986,,,,,,,,,,,
7987,,,,,,,,,,,
6198,14,Pill,,,,,,,,,14 Pills
6199,14,Pill,,,,,,,,,14 Pills
6200,14,Pill,,,,,,,,,14 Pills
3708,30,Pill,,,,,,,,,30 Pills
4276,30,Pill,,,,,,,,,30 Pills
6944,30,Pill,,,,,,,,,30 Pills
6945,30,Pill,,,,,,,,,30 Pills
6946,30,Pill,,,,,,,,,30 Pills
7988,,,,,,,,,,,
7989,,,,,,,,,,,
7990,,,,,,,,,,,
7275,70,Pill,,,,,,,,,70 Pills
7991,,,,,,,,,,,
7992,,,,,,,,,,,
7993,,,,,,,,,,,
7994,,,,,,,,,,,
7995,,,,,,,,,,,
7996,,,,,,,,,,,
6788,56,Pill,,,,,,,,,56 Pills
6789,56,Pill,,,,,,,,,56 Pills
7057,30,Pill,,,,,,,,,30 Pills
7058,30,Pill,,,,,,,,,30 Pills
7997,,,,,,,,,,,
7451,56,Pill,,,,,,,,,56 Pills
7452,56,Pill,,,,,,,,,28 pills (50 mg) and 28 pills (200 mg)
7463,28,Pill,,,,,,,,,28 Pills
6949,30,Pill,,,,,,,,,30 Pills
6950,30,Pill,,,,,,,,,30 Pills
6951,30,Pill,,,,,,,,,30 Pills
7162,30,Pill,,,,,,,,,30 Pills
7163,30,Pill,,,,,,,,,30 Pills
7998,,,,,,,,,,,
7999,,,,,,,,,,,
8000,,,,,,,,,,,
3446,60,Pill,,,,,,,,,60 Pills
5491,30,Pill,,,,,,,,,30 Pills
5492,30,Pill,,,,,,,,,30 Pills
6511,84,Pill,,,3,Bottle,,,,,Pack with 3 bottles of 28 pills each
6160,30,Pill,,,,,,,,,30 Pills
6161,30,Pill,,,,,,,,,30 Pills
6162,30,Pill,,,,,,,,,30 Pills
5433,30,Pill,,,,,,,,,30 Pills
5434,30,Pill,,,,,,,,,30 Pills
5308,60,Pill,,,,,,,,,60 Pills
5309,60,Pill,,,,,,,,,60 Pills
6185,112,Pill,,,4,pack,,,,,4 packs of 28 pills each
6764,56,Pill,,,2,pack,,,,,2 packs of 28 pills each
3558,50,ml,,,1,vial,,,,,1 Vial of 50 ml
3559,20,ml,,,2,vial,,,,,2 vials of 10 ml each
5953,50,ml,,,1,vial,,,,,1 Vial of 50 ml
5954,20,ml,,,2,vial,,,,,2 vials of 10 ml each
5955,100,ml,,,2,vial,,,,,2 vials of 50 ml each
6531,20,ml,,,2,vial,,,,,2 vials of 10 ml each
6532,50,ml,,,1,vial,,,,,1 Vial of 50 ml
7131,20,ml,,,2,vial,,,,,2 vials of 10 ml each
7132,20,ml,,,2,vial,,,,,2 vials of 10 ml each
7260,100,ml,,,2,vial,,,,,2 vials of 50 ml each
7261,100,ml,,,2,vial,,,,,2 vials of 50 ml each
8001,,,,,,,,,,,
8002,,,,,,,,,,,
8003,,,,,,,,,,,
8004,,,,,,,,,,,
8005,,,,,,,,,,,
8006,,,,,,,,,,,
5074,40,ml,,,1,vial,,,,,1 Vial of 40 ml
6210,,,,,1,vial,,,,,1 Vial
5573,20,ml,,,1,vial,,,,,1 Vial of 20 ml
7355,,,,,1,vial,,,,,1 Vial
4989,,,,,1,vial,,,,,1 Vial
5961,,,,,1,vial,1,vial,,,1Vial of trastuzumab for injection + 1Vial of bacteriostatic water for injection (multi-dose)
6006,,,,,1,vial,,,,,1 Vial
6546,,,,,1,vial,,,,,1 Vial
6696,,,,,1,vial,,,,,1 Vial
6697,,,,,1,vial,,,,,1 Vial
6796,,,,,1,vial,,,,,1 Vial
6797,,,,,1,vial,,,,,1 Vial
7110,,,,,1,vial,,,,,1 Vial
7111,,,,,1,vial,1,vial,,,1 vial and 1 vial
8007,,,,,,,,,,,
8008,,,,,,,,,,,
4719,,,,,1,vial,,,,,1 Vial
4804,,,,,1,vial,,,,,1 Vial
4805,,,,,1,vial,,,,,1 Vial
3526,20,ml,,,1,vial,,,,,1 Vial of 20 ml
4461,20,ml,,,1,vial,,,,,1 Vial of 20 ml
4462,5,ml,,,1,vial,,,,,1 Vial of 5 ml
5160,10,ml,,,1,vial,,,,,1 Vial of 10 ml
5161,4,ml,,,1,vial,,,,,1 Vial of 4 ml
5097,4,ml,,,1,vial,,,,,1 Vial of 4 ml
6535,10,ml,,,1,vial,,,,,1 Vial of 10 ml
6536,2.4,ml,,,1,vial,,,,,1 Vial of 2.4 ml
8009,,,,,,,,,,,
8010,,,,,,,,,,,
6825,10,ml,,,1,vial,,,,,1 Vial of 10 ml
5575,,,,,1,vial,,,,,1 Vial
6846,,,,,1,vial,,,,,1 Vial
3551,4,ml,,,1,vial,,,,,1 Vial of 4 ml
3552,16,ml,,,1,vial,,,,,1 Vial of 16 ml
3815,4,ml,,,1,vial,,,,,1 Vial of 4 ml
3816,16,ml,,,1,vial,,,,,1 Vial of 16 ml
6725,16,ml,,,1,vial,,,,,1 Vial of 16 ml
6758,4,ml,,,1,vial,,,,,1 Vial of 4 ml
6794,4,ml,,,1,vial,,,,,1 Vial of 4 ml
6795,16,ml,,,1,vial,,,,,1 Vial of 16 ml
6981,4,ml,,,1,vial,,,,,1 Vial of 4 ml
6982,16,ml,,,1,vial,,,,,1 Vial of 16 ml
7245,32,ml,,,2,vial,,,,,2 vials of 16 ml each
7246,8,ml,,,2,vial,,,,,2 vials of 4 ml each
8011,,,,,,,,,,,
8012,,,,,,,,,,,
8013,,,,,,,,,,,
8014,,,,,,,,,,,
5283,10,ml,,,1,vial,,,,,1 Vial of 10 ml
5284,10,ml,,,1,vial,,,,,1 Vial of 10 ml
6711,,,,,1,vial,,,,,1 Vial
4917,10,ml,,,1,vial,,,,,1 Vial of 10 ml
4938,,,,,1,vial,,,,,1 Vial
5287,,,,,1,vial,,,,,1 Vial
4122,10,ml,,,1,vial,,,,,1 Vial of 10 ml
4123,50,ml,,,1,vial,,,,,1 Vial of 50 ml
2366,15,ml,,,1,vial,,,,,1 Vial of 15 ml
3979,15,ml,,,1,vial,,,,,1 Vial of 15 ml
4017,15,ml,,,1,vial,,,,,1 Vial of 15 ml
4259,15,ml,,,1,vial,,,,,1 Vial of 15 ml
4753,15,ml,,,1,vial,,,,,1 Vial of 15 ml
3340,10,ml,,,1,vial,,,,,1 Vial of 10 ml
3930,,,,,1,vial,,,,,1 Vial
3963,,,,,1,vial,,,,,1 Vial
3964,,,,,1,vial,,,,,1 Vial
5279,10,ml,,,1,vial,,,,,1 Vial of 10 ml
5280,20,ml,,,1,vial,,,,,1 Vial of 20 ml
7118,,,,,1,vial,,,,,1 Vial
7119,,,,,1,vial,,,,,1 Vial
7402,,,,,1,vial,,,,,1 Vial
7403,,,,,1,vial,,,,,1 Vial
8015,,,,,,,,,,,
5956,,,,,1,vial,,,,,1 Vial
6024,,,,,1,vial,,,,,1 Vial
6044,,,,,1,vial,,,,,1 Vial
6798,,,,,1,vial,,,,,1 Vial
7059,,,,,1,vial,,,,,1 Vial
7145,,,,,1,vial,,,,,1 Vial
7270,,,,,1,vial,,,,,1 Vial
8016,,,,,,,,,,,
8017,,,,,,,,,,,
5288,,,,,1,vial,,,,,1 Vial
5783,3,Pill,,,3,pack,,,,,3 packs of 1 pill each
5784,3,Pill,,,4,pack,,,,,3 packs of 1 pill each
5785,3,Pill,,,5,pack,,,,,3 packs of 1 pill each
5163,28,Pill,,,,,,,,,28 Pills
6838,56,Pill,,,,,,,,,56 Pills
6839,56,Pill,,,,,,,,,56 Pills
6345,30,Pill,,,,,,,,,30 Pills
6346,30,Pill,,,,,,,,,30 Pills
5887,,,,,1,vial,,,,,1 Vial
8018,,,,,,,,,,,
2415,100,Pill,,,,,,,,,100 Pills
4639,30,Pill,,,,,,,,,30 Pills
8019,,,,,,,,,,,
7044,,,,,1,vial,,,,,1 Vial
7007,100,Pill,,,,,,,,,100 Pills
5906,2,ml,,,1,vial,,,,,1 Vial of 2 ml
4691,4,ml,,,1,vial,,,,,1 Vial of 4 ml
4726,8,ml,,,1,vial,,,,,1 Vial of 8 ml
8020,,,,,,,,,,,
8021,,,,,,,,,,,
5767,7,Pill,,,,,,,,,7 Pills
5768,14,Pill,,,,,,,,,14 Pills
5786,120,Pill,,,1,Bottle,,,,,1 Bottle of 120 pills
5787,42,Pill,,,,,,,,,"14 pills (10 mg), 7 pills (50 mg), 7 pills (100 mg) and 14 pills (100 mg)"
8022,,,,,,,,,,,
8023,,,,,,,,,,,
2238,,,,,1,Pre-filled syringe,,,,,1 Pre-Filled Syringe
3578,,,,,1,Pre-filled syringe,,,,,1 Pre-Filled Syringe
2485,7,ml,,,7,Bottle,,,,,7 bottles of 1 ml each
2486,1,ml,,,1,non stated,,,,,1 Non Stated of 1 ml
2487,1,ml,,,1,non stated,,,,,1 Non Stated of 1 ml
3575,,,,,7,Pre-filled syringe,,,,,7 Pre-Filled Syringes
3576,,,,,1,syringe,1,syringe,,,1 syringe and 1 syringe
6914,30,Pill,,,,,,,,,30 Pills
8024,,,,,,,,,,,
8025,,,,,,,,,,,
4239,,,,,2,Pre-filled syringe,,,,,2 Prefilled syringes with 2 safety needles
6913,,,,,2,Pre-filled syringe,,,,,2 prefilled syringes
7437,10,ml,,,2,Pre-filled syringe,,,,,2 prefilled syringes of 5 ml each
3345,30,Pill,,,,,,,,,30 Pills
3704,28,Pill,,,,,,,,,28 Pills
5559,28,Pill,,,,,,,,,28 Pills
7465,30,Pill,,,,,,,,,30 Pills
8026,,,,,,,,,,,
8027,,,,,,,,,,,
8028,,,,,,,,,,,
4930,113,Pill,,,,,,,,,113 Pills
8029,,,,,,,,,,,
6157,120,Pill,,,,,,,,,120 Pills
8030,,,,,,,,,,,
7103,112,Pill,,,,,,,,,112 Pills
3579,30,Pill,,,,,,,,,30 Pills
4737,30,Pill,,,,,,,,,30 Pills
5314,28,Pill,,,,,,,,,28 Pills
7366,28,Pill,,,,,,,,,28 Pills
7466,30,Pill,,,,,,,,,30 Pills
8031,,,,,,,,,,,
2052,30,Pill,,,,,,,,,30 Pills
3874,30,Pill,,,,,,,,,30 Pills
4482,30,Pill,,,,,,,,,30 Pills
4505,30,Pill,,,,,,,,,30 Pills
4514,30,Pill,,,,,,,,,30 Pills
4767,30,Pill,,,,,,,,,30 Pills
7462,30,Pill,,,,,,,,,30 Pills
7468,30,Pill,,,,,,,,,30 Pills
12280,,,,,,,,,,,
4612,30,Pill,,,,,,,,,30 Pills
4765,30,Pill,,,,,,,,,30 Pills
5631,30,Pill,,,,,,,,,30 Pills
7060,30,Pill,,,,,,,,,30 Pills
8032,,,,,,,,,,,
3871,,,,,1,vial,1,pre-filled syringe,,,1Vial with 80mg degarelix (powder) + 1 prefilled Syringe with 4.2ml solvent +1plunger rod +1vial adaptor +1injection needle
3872,,,,,2,vial,2,pre-filled syringe,,,2Vials with 120mg degarelix (powder) + 2 prefilled Syringes with 3ml solvent +2plunger rods +2vial adaptors +2injection needles
5936,60,Pill,,,,,,,,,60 Pills
7247,120,Pill,,,,,,,,,120 Pills
7415,120,Pill,,,,,,,,,120 Pills
7442,120,Pill,,,,,,,,,120 Pills
8033,,,,,,,,,,,
8034,,,,,,,,,,,
8035,,,,,,,,,,,
2095,5,ml,,,1,vial,,,,,1 Vial of 5 ml
3459,1,ml,,,,,,,,,1 ml
3914,2.5,ml,,,5,Pre-filled syringe,,,,,5 pre-filled syringes of 0.5 ml each
4933,0.5,ml,,,1,vial,,,,,1 Vial of 0.5 ml
7229,2.5,ml,,,5,Pre-filled syringe,,,,,5 pre-filled syringes of 0.5 ml each
8036,,,,,,,,,,,
4934,0.6,ml,,,1,Pre-filled syringe,,,,,1 prefilled syringe of 0.6 ml
6912,,,,,1,Pre-filled syringe,,,,,1 prefilled syringe
8037,,,,,,,,,,,
2583,6,ml,,,12,Pre-filled syringe,,,,,12 prefilled syringes of 0.5 ml each
6578,,,,,4,Pre-filled syringe,,,,,4 Pre-Filled Syringes
6582,6,ml,,,12,Pre-filled syringe,,,,,12 prefilled syringes of 0.5 ml each
7318,,,,,12,Pre-filled syringe,,,,,12 Pre-Filled Syringes
7319,,,,,12,Pre-filled syringe,,,,,12 prefilled syringes
8038,,,,,,,,,,,
8039,,,,,,,,,,,
8040,,,,,,,,,,,
4487,,,,,1,vial,,,,,1 Vial
5691,1,ml,,,1,vial,,,,,1 Vial of 1 ml
5864,,,,,2,Pre-filled syringe,,,,,2 Pre-Filled Syringes
4481,,,,,1,vial,,,,,1 Vial
8041,,,,,,,,,,,
6428,5,ml,,,1,vial,,,,,1 Vial of 5 ml
2717,100,Pill,,,,,,,,,100 Pills
2718,50,Pill,,,,,,,,,50 Pills
3311,50,Pill,,,,,,,,,50 Pills
4732,56,Pill,,,,,,,,,56 Pills
6980,120,Pill,,,,,,,,,120 Pills
4539,100,Pill,,,,,,,,,100 Pills
8042,,,,,,,,,,,
2350,30,Pill,,,,,,,,,30 Pills
2351,30,Pill,,,,,,,,,30 Pills
6962,30,Pill,,,,,,,,,30 Pills
6963,30,Pill,,,,,,,,,30 Pills
3324,60,Pill,,,,,,,,,60 Pills
3325,60,Pill,,,,,,,,,60 Pills
7185,5,ml,,,1,vial,,,,,1 Vial of 5 ml
3915,28,Pill,,,,,,,,,28 Pills
6298,30,Pill,,,,,,,,,30 Pills
6840,28,Pill,,,,,,,,,28 Pills
8044,,,,,,,,,,,
5566,30,Pill,,,,,,,,,30 Pills
8045,,,,,,,,,,,
8046,,,,,,,,,,,
12315,,,,,,,,,,,
4860,28,Pill,,,,,,,,,28 Pills
7493,30,Pill,,,,,,,,,30 Pills
8047,,,,,,,,,,,
7002,56,Pill,,,,,,,,,56 Pills
7003,27,Pill,,,,,,,,,"4 pills (10 mg), 4 pills (20 mg) and 19 pills (30 mg)"
8048,,,,,,,,,,,
8049,,,,,,,,,,,
5208,,,,,1,vial,,,,,1 Vial
7088,,,,,2,Pre-filled pen,,,,,2 Pre-Filled Pens
7089,,,,,2,Pre-filled syringe,,,,,2 Pre-Filled Syringes
6087,10,ml,,,1,vial,,,,,1 Vial of 10 ml
5968,28,Pill,,,,,,,,,28 Pills
5969,28,Pill,,,,,,,,,28 Pills
7090,12,Pill,,,,,,,,,12 Pills
7091,120,Pill,,,,,,,,,120 Pills
7092,28,Pill,,,,,,,,,28 Pills
6841,30,Pill,,,,,,,,,30 Pills
7135,,,,,1,Pre-filled pen,,,,,1 Pre-Filled Pen
6270,,,,,4,Pre-filled syringe,,,,,4 Pre-Filled Syringes
6271,,,,,4,Pre-filled pen,,,,,4 Pre-Filled Pens
6272,,,,,4,Pre-filled syringe,,,,,4 Pre-Filled Syringes
6844,,,,,4,Pre-filled syringe,,,,,4 Pre-Filled Syringes
6862,,,,,4,Pre-filled syringe,,,,,4 Pre-Filled Syringes
6863,,,,,4,Pre-filled syringe,,,,,4 Pre-Filled Syringes
6864,,,,,4,Pre-filled pen,,,,,4 Pre-Filled Pens
6875,,,,,4,Pre-filled syringe,,,,,4 Pre-Filled Syringes
8050,,,,,,,,,,,
8051,,,,,,,,,,,
2766,,,,,1,vial,,,,,1 Vial
6370,,,,,1,vial,,,,,1 Vial
6738,,,,,1,vial,,,,,1 Vial
8052,,,,,,,,,,,
8053,,,,,,,,,,,
8054,,,,,,,,,,,
8055,,,,,,,,,,,
8056,,,,,,,,,,,
8057,,,,,,,,,,,
6129,0.8,ml,,,2,Pre-filled pen,,,,,2 prefilled pens of 0.4 ml each
6264,,,,,2,Pre-filled syringe,,,,,2 Pre-Filled Syringes
6265,,,,,2,Pre-filled pen,,,,,2 Pre-Filled Pens
6579,1.6,ml,,,2,Pre-filled syringe,,,,,2 prefilled syringes of 0.8 ml each
8058,,,,,,,,,,,
8059,,,,,,,,,,,
8060,,,,,,,,,,,
6752,,,,,1,Pre-filled pen,,,,,1 Smartject
